product_id,product_name,jumlah_penjualan,harga,diskon,status
P04429,Produk 4429,257,132944,20,Laris
P04430,Produk 4430,170,33934,15,Laris
P04431,Produk 4431,139,116935,0,Laris
P04432,Produk 4432,25,190032,15,Tidak
P04433,Produk 4433,216,70838,10,Laris
P04434,Produk 4434,96,125563,5,Laris
P04435,Produk 4435,141,158821,20,Laris
P04436,Produk 4436,252,155952,15,Laris
P04437,Produk 4437,55,198562,0,Tidak
P04438,Produk 4438,127,49119,5,Laris
P04439,Produk 4439,58,33929,0,Tidak
P04440,Produk 4440,294,89777,5,Laris
P04441,Produk 4441,33,159495,0,Tidak
P04442,Produk 4442,141,79366,20,Laris
P04443,Produk 4443,207,122736,15,Laris
P04444,Produk 4444,51,77642,25,Tidak
P04445,Produk 4445,137,149806,5,Laris
P04446,Produk 4446,87,73366,10,Laris
P04447,Produk 4447,147,176319,10,Laris
P04448,Produk 4448,1,44705,5,Tidak
P04449,Produk 4449,257,183084,15,Laris
P04450,Produk 4450,156,82552,5,Laris
P04451,Produk 4451,161,198636,0,Laris
P04452,Produk 4452,85,69111,10,Laris
P04453,Produk 4453,233,57180,0,Laris
P04454,Produk 4454,242,132177,10,Laris
P04455,Produk 4455,10,66534,10,Tidak
P04456,Produk 4456,39,64754,25,Tidak
P04457,Produk 4457,4,175714,10,Tidak
P04458,Produk 4458,242,172871,0,Laris
P04459,Produk 4459,250,84883,15,Laris
P04460,Produk 4460,56,31842,30,Tidak
P04461,Produk 4461,8,168705,25,Tidak
P04462,Produk 4462,148,79844,20,Laris
P04463,Produk 4463,257,63857,30,Laris
P04464,Produk 4464,75,44617,0,Tidak
P04465,Produk 4465,155,107995,15,Laris
P04466,Produk 4466,251,111955,20,Laris
P04467,Produk 4467,131,193908,15,Laris
P04468,Produk 4468,129,115496,15,Laris
P04469,Produk 4469,6,112438,10,Tidak
P04470,Produk 4470,170,155746,30,Laris
P04471,Produk 4471,247,49559,10,Laris
P04472,Produk 4472,265,187719,0,Laris
P04473,Produk 4473,75,127562,30,Tidak
P04474,Produk 4474,112,192849,5,Laris
P04475,Produk 4475,182,150503,0,Laris
P04476,Produk 4476,125,171410,25,Laris
P04477,Produk 4477,220,114219,5,Laris
P04478,Produk 4478,45,70814,15,Tidak
P04479,Produk 4479,55,91807,25,Tidak
P04480,Produk 4480,278,137773,20,Laris
P04481,Produk 4481,89,89549,25,Laris
P04482,Produk 4482,178,106820,15,Laris
P04483,Produk 4483,213,92416,10,Laris
P04484,Produk 4484,97,30774,20,Laris
P04485,Produk 4485,266,109987,30,Laris
P04486,Produk 4486,62,133628,30,Tidak
P04487,Produk 4487,232,168547,30,Laris
P04488,Produk 4488,177,95604,0,Laris
P04489,Produk 4489,4,150790,25,Tidak
P04490,Produk 4490,75,142242,25,Tidak
P04491,Produk 4491,76,157150,10,Tidak
P04492,Produk 4492,285,194147,5,Laris
P04493,Produk 4493,155,147618,10,Laris
P04494,Produk 4494,33,97260,0,Tidak
P04495,Produk 4495,232,30735,5,Laris
P04496,Produk 4496,144,175470,0,Laris
P04497,Produk 4497,27,148022,10,Tidak
P04498,Produk 4498,2,132806,10,Tidak
P04499,Produk 4499,0,33081,10,Tidak
P04500,Produk 4500,70,111807,10,Tidak
P04501,Produk 4501,257,194411,30,Laris
P04502,Produk 4502,287,60642,0,Laris
P04503,Produk 4503,138,57393,25,Laris
P04504,Produk 4504,100,133259,20,Laris
P04505,Produk 4505,41,96232,5,Tidak
P04506,Produk 4506,16,144040,10,Tidak
P04507,Produk 4507,127,197864,25,Laris
P04508,Produk 4508,197,130772,15,Laris
P04509,Produk 4509,50,88487,10,Tidak
P04510,Produk 4510,159,65430,20,Laris
P04511,Produk 4511,223,197975,10,Laris
P04512,Produk 4512,296,56484,25,Laris
P04513,Produk 4513,102,85541,5,Laris
P04514,Produk 4514,213,165302,5,Laris
P04515,Produk 4515,154,99952,0,Laris
P04516,Produk 4516,152,168547,25,Laris
P04517,Produk 4517,236,163086,5,Laris
P04518,Produk 4518,192,134528,0,Laris
P04519,Produk 4519,70,158037,15,Tidak
P04520,Produk 4520,160,152072,25,Laris
P04521,Produk 4521,183,142782,10,Laris
P04522,Produk 4522,218,142303,15,Laris
P04523,Produk 4523,210,140922,0,Laris
P04524,Produk 4524,286,26926,30,Laris
P04525,Produk 4525,215,43181,30,Laris
P04526,Produk 4526,71,181273,10,Tidak
P04527,Produk 4527,124,172128,20,Laris
P04528,Produk 4528,191,53364,20,Laris
P04529,Produk 4529,278,168261,10,Laris
P04530,Produk 4530,27,122933,5,Tidak
P04531,Produk 4531,206,195657,0,Laris
P04532,Produk 4532,236,155792,15,Laris
P04533,Produk 4533,27,42192,0,Tidak
P04534,Produk 4534,138,190362,0,Laris
P04535,Produk 4535,170,175802,0,Laris
P04536,Produk 4536,148,168227,15,Laris
P04537,Produk 4537,169,35955,0,Laris
P04538,Produk 4538,299,196793,20,Laris
P04539,Produk 4539,27,73756,20,Tidak
P04540,Produk 4540,73,167337,25,Tidak
P04541,Produk 4541,253,55757,5,Laris
P04542,Produk 4542,79,98877,25,Tidak
P04543,Produk 4543,159,21691,30,Laris
P04544,Produk 4544,248,183489,25,Laris
P04545,Produk 4545,102,50070,0,Laris
P04546,Produk 4546,0,60113,20,Tidak
P04547,Produk 4547,61,156268,0,Tidak
P04548,Produk 4548,126,73554,0,Laris
P04549,Produk 4549,242,26463,30,Laris
P04550,Produk 4550,258,136343,15,Laris
P04551,Produk 4551,28,51932,10,Tidak
P04552,Produk 4552,207,146804,5,Laris
P04553,Produk 4553,120,163319,10,Laris
P04554,Produk 4554,224,192532,20,Laris
P04555,Produk 4555,63,133338,5,Tidak
P04556,Produk 4556,11,68446,5,Tidak
P04557,Produk 4557,123,64767,20,Laris
P04558,Produk 4558,279,72520,15,Laris
P04559,Produk 4559,245,96031,10,Laris
P04560,Produk 4560,51,174340,15,Tidak
P04561,Produk 4561,188,195033,10,Laris
P04562,Produk 4562,200,121140,25,Laris
P04563,Produk 4563,54,141625,15,Tidak
P04564,Produk 4564,217,58840,0,Laris
P04565,Produk 4565,145,139821,0,Laris
P04566,Produk 4566,288,122086,0,Laris
P04567,Produk 4567,297,99367,0,Laris
P04568,Produk 4568,227,31175,10,Laris
P04569,Produk 4569,71,142659,25,Tidak
P04570,Produk 4570,234,92588,0,Laris
P04571,Produk 4571,81,113781,20,Laris
P04572,Produk 4572,257,75254,10,Laris
P04573,Produk 4573,268,122399,20,Laris
P04574,Produk 4574,32,65743,25,Tidak
P04575,Produk 4575,77,112239,25,Tidak
P04576,Produk 4576,288,108943,15,Laris
P04577,Produk 4577,71,92965,30,Tidak
P04578,Produk 4578,155,123266,0,Laris
P04579,Produk 4579,247,118703,15,Laris
P04580,Produk 4580,92,171005,25,Laris
P04581,Produk 4581,259,192728,20,Laris
P04582,Produk 4582,132,53927,25,Laris
P04583,Produk 4583,165,174364,20,Laris
P04584,Produk 4584,178,173221,20,Laris
P04585,Produk 4585,206,37713,0,Laris
P04586,Produk 4586,15,61727,5,Tidak
P04587,Produk 4587,49,194394,0,Tidak
P04588,Produk 4588,255,198080,15,Laris
P04589,Produk 4589,165,80695,30,Laris
P04590,Produk 4590,121,47638,5,Laris
P04591,Produk 4591,196,130115,0,Laris
P04592,Produk 4592,31,180406,10,Tidak
P04593,Produk 4593,58,29808,30,Tidak
P04594,Produk 4594,37,135744,30,Tidak
P04595,Produk 4595,191,178999,25,Laris
P04596,Produk 4596,15,65630,10,Tidak
P04597,Produk 4597,55,137836,15,Tidak
P04598,Produk 4598,68,187089,20,Tidak
P04599,Produk 4599,284,72359,5,Laris
P04600,Produk 4600,129,148739,15,Laris
P04601,Produk 4601,146,79112,5,Laris
P04602,Produk 4602,82,133787,30,Laris
P04603,Produk 4603,270,70409,0,Laris
P04604,Produk 4604,298,26355,25,Laris
P04605,Produk 4605,49,73356,0,Tidak
P04606,Produk 4606,71,21372,10,Tidak
P04607,Produk 4607,208,168975,20,Laris
P04608,Produk 4608,36,109315,5,Tidak
P04609,Produk 4609,270,150069,5,Laris
P04610,Produk 4610,106,169519,30,Laris
P04611,Produk 4611,242,151294,10,Laris
P04612,Produk 4612,182,182130,20,Laris
P04613,Produk 4613,70,37604,15,Tidak
P04614,Produk 4614,218,183963,15,Laris
P04615,Produk 4615,36,169199,0,Tidak
P04616,Produk 4616,65,155593,10,Tidak
P04617,Produk 4617,51,50913,15,Tidak
P04618,Produk 4618,118,33494,20,Laris
P04619,Produk 4619,276,106748,0,Laris
P04620,Produk 4620,114,95994,30,Laris
P04621,Produk 4621,128,122347,25,Laris
P04622,Produk 4622,183,37813,30,Laris
P04623,Produk 4623,80,95515,0,Tidak
P04624,Produk 4624,273,170826,5,Laris
P04625,Produk 4625,265,180234,20,Laris
P04626,Produk 4626,159,124653,20,Laris
P04627,Produk 4627,29,163115,25,Tidak
P04628,Produk 4628,56,172770,15,Tidak
P04629,Produk 4629,134,191240,0,Laris
P04630,Produk 4630,16,108616,15,Tidak
P04631,Produk 4631,133,72562,10,Laris
P04632,Produk 4632,30,56513,5,Tidak
P04633,Produk 4633,280,106405,30,Laris
P04634,Produk 4634,31,81765,15,Tidak
P04635,Produk 4635,37,167811,20,Tidak
P04636,Produk 4636,18,110661,0,Tidak
P04637,Produk 4637,213,176800,25,Laris
P04638,Produk 4638,41,164552,15,Tidak
P04639,Produk 4639,66,90912,25,Tidak
P04640,Produk 4640,21,47279,0,Tidak
P04641,Produk 4641,254,153065,5,Laris
P04642,Produk 4642,179,133119,15,Laris
P04643,Produk 4643,155,79704,0,Laris
P04644,Produk 4644,28,26908,30,Tidak
P04645,Produk 4645,100,160033,20,Laris
P04646,Produk 4646,194,198766,25,Laris
P04647,Produk 4647,9,164833,15,Tidak
P04648,Produk 4648,26,121482,30,Tidak
P04649,Produk 4649,193,52830,15,Laris
P04650,Produk 4650,218,164059,5,Laris
P04651,Produk 4651,59,134806,0,Tidak
P04652,Produk 4652,188,112219,5,Laris
P04653,Produk 4653,175,134432,0,Laris
P04654,Produk 4654,121,80826,0,Laris
P04655,Produk 4655,5,79539,15,Tidak
P04656,Produk 4656,274,168910,0,Laris
P04657,Produk 4657,7,85515,30,Tidak
P04658,Produk 4658,29,40083,0,Tidak
P04659,Produk 4659,64,134964,5,Tidak
P04660,Produk 4660,144,31460,10,Laris
P04661,Produk 4661,179,177919,25,Laris
P04662,Produk 4662,125,96654,5,Laris
P04663,Produk 4663,203,145488,25,Laris
P04664,Produk 4664,62,192121,0,Tidak
P04665,Produk 4665,39,85588,20,Tidak
P04666,Produk 4666,105,149742,25,Laris
P04667,Produk 4667,182,77746,15,Laris
P04668,Produk 4668,154,116189,30,Laris
P04669,Produk 4669,282,96725,30,Laris
P04670,Produk 4670,125,158109,10,Laris
P04671,Produk 4671,163,161929,20,Laris
P04672,Produk 4672,53,34155,10,Tidak
P04673,Produk 4673,210,183019,15,Laris
P04674,Produk 4674,143,40564,5,Laris
P04675,Produk 4675,70,156575,5,Tidak
P04676,Produk 4676,156,164956,5,Laris
P04677,Produk 4677,62,117619,25,Tidak
P04678,Produk 4678,72,29402,5,Tidak
P04679,Produk 4679,225,190369,30,Laris
P04680,Produk 4680,232,49946,0,Laris
P04681,Produk 4681,255,28848,10,Laris
P04682,Produk 4682,142,174203,15,Laris
P04683,Produk 4683,153,42149,0,Laris
P04684,Produk 4684,142,179841,15,Laris
P04685,Produk 4685,253,24941,30,Laris
P04686,Produk 4686,195,120837,15,Laris
P04687,Produk 4687,22,78837,5,Tidak
P04688,Produk 4688,194,68346,25,Laris
P04689,Produk 4689,220,159589,0,Laris
P04690,Produk 4690,156,28206,20,Laris
P04691,Produk 4691,178,26813,20,Laris
P04692,Produk 4692,172,88821,30,Laris
P04693,Produk 4693,110,27168,10,Laris
P04694,Produk 4694,222,132079,30,Laris
P04695,Produk 4695,29,48628,20,Tidak
P04696,Produk 4696,198,197725,10,Laris
P04697,Produk 4697,273,141504,15,Laris
P04698,Produk 4698,293,168977,30,Laris
P04699,Produk 4699,265,88183,5,Laris
P04700,Produk 4700,195,142508,25,Laris
P04701,Produk 4701,121,54569,0,Laris
P04702,Produk 4702,143,198939,10,Laris
P04703,Produk 4703,43,85518,30,Tidak
P04704,Produk 4704,277,97548,10,Laris
P04705,Produk 4705,292,123442,0,Laris
P04706,Produk 4706,140,114816,10,Laris
P04707,Produk 4707,128,191188,30,Laris
P04708,Produk 4708,6,52586,10,Tidak
P04709,Produk 4709,291,193218,10,Laris
P04710,Produk 4710,135,66867,15,Laris
P04711,Produk 4711,236,24526,15,Laris
P04712,Produk 4712,4,142274,0,Tidak
P04713,Produk 4713,183,145883,25,Laris
P04714,Produk 4714,284,77106,15,Laris
P04715,Produk 4715,29,171930,0,Tidak
P04716,Produk 4716,141,179993,20,Laris
P04717,Produk 4717,160,36788,15,Laris
P04718,Produk 4718,92,87634,30,Laris
P04719,Produk 4719,141,88037,30,Laris
P04720,Produk 4720,253,53350,5,Laris
P04721,Produk 4721,89,58509,30,Laris
P04722,Produk 4722,25,80993,0,Tidak
P04723,Produk 4723,19,68301,25,Tidak
P04724,Produk 4724,259,135424,20,Laris
P04725,Produk 4725,162,30998,20,Laris
P04726,Produk 4726,116,35941,25,Laris
P04727,Produk 4727,132,87487,0,Laris
P04728,Produk 4728,180,161673,25,Laris
P04729,Produk 4729,22,177438,5,Tidak
P04730,Produk 4730,179,48616,0,Laris
P04731,Produk 4731,259,136342,0,Laris
P04732,Produk 4732,261,40303,5,Laris
P04733,Produk 4733,104,105403,20,Laris
P04734,Produk 4734,190,198524,15,Laris
P04735,Produk 4735,36,188266,15,Tidak
P04736,Produk 4736,144,57507,0,Laris
P04737,Produk 4737,167,179112,30,Laris
P04738,Produk 4738,184,107814,15,Laris
P04739,Produk 4739,191,143387,10,Laris
P04740,Produk 4740,15,62025,10,Tidak
P04741,Produk 4741,22,96250,5,Tidak
P04742,Produk 4742,13,47848,20,Tidak
P04743,Produk 4743,108,102078,20,Laris
P04744,Produk 4744,260,172433,25,Laris
P04745,Produk 4745,176,76326,15,Laris
P04746,Produk 4746,298,28545,25,Laris
P04747,Produk 4747,76,119900,30,Tidak
P04748,Produk 4748,40,40266,5,Tidak
P04749,Produk 4749,289,151988,20,Laris
P04750,Produk 4750,280,129597,20,Laris
P04751,Produk 4751,62,158348,30,Tidak
P04752,Produk 4752,26,179148,15,Tidak
P04753,Produk 4753,268,156402,15,Laris
P04754,Produk 4754,162,90564,5,Laris
P04755,Produk 4755,294,96825,5,Laris
P04756,Produk 4756,168,83720,30,Laris
P04757,Produk 4757,185,80526,15,Laris
P04758,Produk 4758,161,50255,25,Laris
P04759,Produk 4759,123,136656,25,Laris
P04760,Produk 4760,209,114864,0,Laris
P04761,Produk 4761,180,166920,20,Laris
P04762,Produk 4762,39,114973,25,Tidak
P04763,Produk 4763,247,178654,5,Laris
P04764,Produk 4764,229,129799,5,Laris
P04765,Produk 4765,291,52841,20,Laris
P04766,Produk 4766,125,126854,25,Laris
P04767,Produk 4767,299,194562,5,Laris
P04768,Produk 4768,133,95205,10,Laris
P04769,Produk 4769,160,50923,0,Laris
P04770,Produk 4770,209,130368,20,Laris
P04771,Produk 4771,75,170998,15,Tidak
P04772,Produk 4772,101,67163,15,Laris
P04773,Produk 4773,7,63718,0,Tidak
P04774,Produk 4774,214,89042,30,Laris
P04775,Produk 4775,283,143171,25,Laris
P04776,Produk 4776,51,53134,30,Tidak
P04777,Produk 4777,17,133094,0,Tidak
P04778,Produk 4778,85,39140,5,Laris
P04779,Produk 4779,263,158755,15,Laris
P04780,Produk 4780,216,112895,5,Laris
P04781,Produk 4781,205,165998,5,Laris
P04782,Produk 4782,150,51202,10,Laris
P04783,Produk 4783,172,175052,20,Laris
P04784,Produk 4784,55,31858,0,Tidak
P04785,Produk 4785,181,137675,15,Laris
P04786,Produk 4786,230,134213,10,Laris
P04787,Produk 4787,244,55286,25,Laris
P04788,Produk 4788,93,174549,30,Laris
P04789,Produk 4789,260,41964,5,Laris
P04790,Produk 4790,3,175596,20,Tidak
P04791,Produk 4791,189,196660,25,Laris
P04792,Produk 4792,232,119450,10,Laris
P04793,Produk 4793,224,66326,20,Laris
P04794,Produk 4794,143,45401,5,Laris
P04795,Produk 4795,152,149313,10,Laris
P04796,Produk 4796,24,167883,20,Tidak
P04797,Produk 4797,268,171998,20,Laris
P04798,Produk 4798,218,94778,10,Laris
P04799,Produk 4799,196,103513,30,Laris
P04800,Produk 4800,91,57538,0,Laris
P04801,Produk 4801,107,132862,20,Laris
P04802,Produk 4802,142,170768,20,Laris
P04803,Produk 4803,160,46074,10,Laris
P04804,Produk 4804,145,63409,0,Laris
P04805,Produk 4805,147,91787,15,Laris
P04806,Produk 4806,224,78624,5,Laris
P04807,Produk 4807,147,88007,20,Laris
P04808,Produk 4808,54,80732,25,Tidak
P04809,Produk 4809,142,56963,0,Laris
P04810,Produk 4810,105,164746,30,Laris
P04811,Produk 4811,260,64263,0,Laris
P04812,Produk 4812,20,161513,20,Tidak
P04813,Produk 4813,99,21747,15,Laris
P04814,Produk 4814,13,116872,5,Tidak
P04815,Produk 4815,144,169727,15,Laris
P04816,Produk 4816,227,156549,5,Laris
P04817,Produk 4817,232,97317,0,Laris
P04818,Produk 4818,61,136498,15,Tidak
P04819,Produk 4819,252,88958,0,Laris
P04820,Produk 4820,70,92994,25,Tidak
P04821,Produk 4821,59,112725,30,Tidak
P04822,Produk 4822,40,78311,25,Tidak
P04823,Produk 4823,38,105751,5,Tidak
P04824,Produk 4824,259,107906,10,Laris
P04825,Produk 4825,232,185314,25,Laris
P04826,Produk 4826,262,196182,30,Laris
P04827,Produk 4827,37,102525,0,Tidak
P04828,Produk 4828,221,46329,25,Laris
P04829,Produk 4829,266,103237,5,Laris
P04830,Produk 4830,285,193311,30,Laris
P04831,Produk 4831,18,186329,25,Tidak
P04832,Produk 4832,4,84464,5,Tidak
P04833,Produk 4833,300,118620,30,Laris
P04834,Produk 4834,112,196514,5,Laris
P04835,Produk 4835,135,143237,5,Laris
P04836,Produk 4836,248,69048,25,Laris
P04837,Produk 4837,254,94081,5,Laris
P04838,Produk 4838,101,186401,0,Laris
P04839,Produk 4839,264,76148,0,Laris
P04840,Produk 4840,222,37632,15,Laris
P04841,Produk 4841,285,180226,5,Laris
P04842,Produk 4842,91,30174,15,Laris
P04843,Produk 4843,134,180793,15,Laris
P04844,Produk 4844,298,81529,25,Laris
P04845,Produk 4845,178,146938,20,Laris
P04846,Produk 4846,92,98669,30,Laris
P04847,Produk 4847,118,96576,25,Laris
P04848,Produk 4848,248,148508,30,Laris
P04849,Produk 4849,200,176720,10,Laris
P04850,Produk 4850,278,146080,10,Laris
P04851,Produk 4851,49,77391,0,Tidak
P04852,Produk 4852,147,129994,15,Laris
P04853,Produk 4853,166,84853,25,Laris
P04854,Produk 4854,217,50361,5,Laris
P04855,Produk 4855,237,103599,25,Laris
P04856,Produk 4856,58,111115,25,Tidak
P04857,Produk 4857,203,53569,30,Laris
P04858,Produk 4858,247,148234,20,Laris
P04859,Produk 4859,210,81567,0,Laris
P04860,Produk 4860,148,90234,20,Laris
P04861,Produk 4861,110,127218,0,Laris
P04862,Produk 4862,287,104722,10,Laris
P04863,Produk 4863,162,127801,15,Laris
P04864,Produk 4864,226,131463,15,Laris
P04865,Produk 4865,133,34321,10,Laris
P04866,Produk 4866,248,77395,10,Laris
P04867,Produk 4867,23,100874,15,Tidak
P04868,Produk 4868,209,78015,20,Laris
P04869,Produk 4869,85,160512,5,Laris
P04870,Produk 4870,56,180773,20,Tidak
P04871,Produk 4871,168,53873,20,Laris
P04872,Produk 4872,276,25221,25,Laris
P04873,Produk 4873,10,119401,0,Tidak
P04874,Produk 4874,170,112458,30,Laris
P04875,Produk 4875,283,36636,25,Laris
P04876,Produk 4876,25,155960,5,Tidak
P04877,Produk 4877,185,160370,5,Laris
P04878,Produk 4878,80,160430,15,Tidak
P04879,Produk 4879,117,96070,30,Laris
P04880,Produk 4880,82,118010,10,Laris
P04881,Produk 4881,211,76522,20,Laris
P04882,Produk 4882,127,23575,0,Laris
P04883,Produk 4883,10,158033,0,Tidak
P04884,Produk 4884,256,124316,30,Laris
P04885,Produk 4885,248,31084,5,Laris
P04886,Produk 4886,144,99027,0,Laris
P04887,Produk 4887,117,185558,30,Laris
P04888,Produk 4888,126,28854,10,Laris
P04889,Produk 4889,63,119052,25,Tidak
P04890,Produk 4890,205,54391,30,Laris
P04891,Produk 4891,138,42260,0,Laris
P04892,Produk 4892,37,152254,25,Tidak
P04893,Produk 4893,212,25283,0,Laris
P04894,Produk 4894,277,178563,5,Laris
P04895,Produk 4895,48,174191,30,Tidak
P04896,Produk 4896,200,70930,30,Laris
P04897,Produk 4897,159,104863,15,Laris
P04898,Produk 4898,262,26142,10,Laris
P04899,Produk 4899,140,140299,5,Laris
P04900,Produk 4900,51,89276,25,Tidak
P04901,Produk 4901,295,143574,15,Laris
P04902,Produk 4902,149,132599,0,Laris
P04903,Produk 4903,113,126517,20,Laris
P04904,Produk 4904,142,146707,10,Laris
P04905,Produk 4905,273,152800,5,Laris
P04906,Produk 4906,195,24512,15,Laris
P04907,Produk 4907,201,117710,30,Laris
P04908,Produk 4908,279,48391,15,Laris
P04909,Produk 4909,114,171487,0,Laris
P04910,Produk 4910,203,80847,15,Laris
P04911,Produk 4911,189,144991,20,Laris
P04912,Produk 4912,55,188511,10,Tidak
P04913,Produk 4913,170,57688,30,Laris
P04914,Produk 4914,42,45005,20,Tidak
P04915,Produk 4915,86,74442,30,Laris
P04916,Produk 4916,250,175558,5,Laris
P04917,Produk 4917,42,57048,15,Tidak
P04918,Produk 4918,242,157207,25,Laris
P04919,Produk 4919,290,80930,0,Laris
P04920,Produk 4920,252,86066,15,Laris
P04921,Produk 4921,159,108570,30,Laris
P04922,Produk 4922,77,29570,10,Tidak
P04923,Produk 4923,289,176953,15,Laris
P04924,Produk 4924,2,90292,25,Tidak
P04925,Produk 4925,107,167432,30,Laris
P04926,Produk 4926,250,163022,15,Laris
P04927,Produk 4927,160,190920,5,Laris
P04928,Produk 4928,164,140945,25,Laris
P04929,Produk 4929,247,154855,20,Laris
P04930,Produk 4930,41,47536,15,Tidak
P04931,Produk 4931,39,118483,5,Tidak
P04932,Produk 4932,6,62491,20,Tidak
P04933,Produk 4933,62,63567,5,Tidak
P04934,Produk 4934,224,49796,0,Laris
P04935,Produk 4935,217,149809,5,Laris
P04936,Produk 4936,268,147714,5,Laris
P04937,Produk 4937,280,129614,15,Laris
P04938,Produk 4938,4,97791,0,Tidak
P04939,Produk 4939,222,97128,25,Laris
P04940,Produk 4940,138,156965,10,Laris
P04941,Produk 4941,190,167799,25,Laris
P04942,Produk 4942,84,57097,10,Laris
P04943,Produk 4943,267,199574,5,Laris
P04944,Produk 4944,190,156152,20,Laris
P04945,Produk 4945,128,143760,15,Laris
P04946,Produk 4946,107,106553,25,Laris
P04947,Produk 4947,69,63054,20,Tidak
P04948,Produk 4948,242,22574,10,Laris
P04949,Produk 4949,213,66982,5,Laris
P04950,Produk 4950,240,37576,0,Laris
P04951,Produk 4951,159,69197,5,Laris
P04952,Produk 4952,48,160963,15,Tidak
P04953,Produk 4953,169,44828,0,Laris
P04954,Produk 4954,239,175832,5,Laris
P04955,Produk 4955,34,111869,25,Tidak
P04956,Produk 4956,286,79252,10,Laris
P04957,Produk 4957,7,70499,10,Tidak
P04958,Produk 4958,145,131716,20,Laris
P04959,Produk 4959,156,116278,20,Laris
P04960,Produk 4960,206,86781,20,Laris
P04961,Produk 4961,277,188191,25,Laris
P04962,Produk 4962,103,40309,20,Laris
P04963,Produk 4963,78,46994,25,Tidak
P04964,Produk 4964,110,93396,5,Laris
P04965,Produk 4965,134,167760,0,Laris
P04966,Produk 4966,64,156922,20,Tidak
P04967,Produk 4967,196,106549,20,Laris
P04968,Produk 4968,141,181451,25,Laris
P04969,Produk 4969,242,74868,5,Laris
P04970,Produk 4970,1,80773,5,Tidak
P04971,Produk 4971,46,181198,5,Tidak
P04972,Produk 4972,73,63206,15,Tidak
P04973,Produk 4973,0,104761,0,Tidak
P04974,Produk 4974,26,55907,20,Tidak
P04975,Produk 4975,225,131517,25,Laris
P04976,Produk 4976,241,105744,10,Laris
P04977,Produk 4977,256,50748,5,Laris
P04978,Produk 4978,286,123087,15,Laris
P04979,Produk 4979,197,144381,10,Laris
P04980,Produk 4980,159,156835,10,Laris
P04981,Produk 4981,271,40499,20,Laris
P04982,Produk 4982,109,63546,25,Laris
P04983,Produk 4983,142,57456,30,Laris
P04984,Produk 4984,223,166928,15,Laris
P04985,Produk 4985,250,85677,25,Laris
P04986,Produk 4986,61,166251,15,Tidak
P04987,Produk 4987,178,66664,0,Laris
P04988,Produk 4988,187,142178,30,Laris
P04989,Produk 4989,177,131169,5,Laris
P04990,Produk 4990,286,70065,15,Laris
P04991,Produk 4991,191,66925,25,Laris
P04992,Produk 4992,5,71337,15,Tidak
